type,manufacturer,model,yom,price,date
Registered,Honda,Gp5   L Grade,2013,5250000,10/1/2022
Registered,Honda,Gp5   S Grade,2013,5600000,10/1/2022
Registered,Honda,Gp5   F Grade,2014,5800000,10/1/2022
Registered,Honda,Gp5   L Grade,2014,6000000,10/1/2022
Registered,Honda,Gp5   S Grade,2014,6100000,10/1/2022
Registered,Honda,Gp5   F Grade,2015,6150000,10/1/2022
Registered,Honda,Gp5   L Grade,2015,6300000,10/1/2022
Registered,Honda,Gp5   S Grade,2015,6400000,10/1/2022
Registered,Honda,Gp5   L Grade,2016,6600000,10/1/2022
Registered,Honda,Gp5   S Grade,2016,6800000,10/1/2022
Registered,Honda,Gp1   F Grade,2010,3860000,10/1/2022
Registered,Honda,Gp1   F Grade,2011,3945000,10/1/2022
Registered,Honda,Gp1   F Grade,2012,4420000,10/1/2022
Registered,Honda,Gp1   10th Anniversary,2012,4520000,10/1/2022
Registered,Honda,Gp1   She's Anniversary,2012,4770000,10/1/2022
Registered,Honda,Gp1   F Grade,2013,4860000,10/1/2022
Registered,Honda,Gp1   Navi Premium,2016,4970000,10/1/2022
Registered,Suzuki,Indian alto 800cc,2004,1675000,10/1/2022
Registered,Suzuki,Indian alto 800cc,2005,1825000,10/1/2022
Registered,Suzuki,Indian alto 800cc,2006,1875000,10/1/2022
Registered,Suzuki,Indian alto 800cc,2007,1925000,10/1/2022
Registered,Suzuki,Indian alto 800cc,2008,1900000,10/1/2022
Registered,Suzuki,Indian alto 800cc,2009,2025000,10/1/2022
Registered,Suzuki,Indian alto 800cc,2010,2050000,10/1/2022
Registered,Suzuki,Indian alto 800cc,2011,2125000,10/1/2022
Registered,Suzuki,Indian alto 800cc,2012,2375000,10/1/2022
Registered,Suzuki,Indian alto 800cc,2013,2275000,10/1/2022
Registered,Suzuki,Indian alto LXI 800,2014,2375000,10/1/2022
Registered,Suzuki,Indian alto LXI 800,2015,2550000,10/1/2022
Registered,Suzuki,Indian alto LXI 800,2016,2875000,10/1/2022
Registered,Suzuki,Indian alto LXI 800,2017,2925000,10/1/2022
Registered,Suzuki,Indian alto LXI 800,2018,2975000,10/1/2022
Registered,Suzuki,Indian alto LXI 800,2019,3375000,10/1/2022
Registered,Suzuki,Indian alto K10,2010,2275000,10/1/2022
Registered,Suzuki,Indian alto K10,2011,2375000,10/1/2022
Registered,Suzuki,Indian alto K10,2012,2425000,10/1/2022
Registered,Suzuki,Indian alto K10,2013,2475000,10/1/2022
Registered,Suzuki,Indian alto K10,2014,2825000,10/1/2022
Registered,Suzuki,Indian alto K10,2015,3025000,10/1/2022
Registered,Suzuki,Indian alto K10,2016,3275000,10/1/2022
Registered,Suzuki,Indian alto K10,2017,3375000,10/1/2022
Registered,Suzuki,Indian alto K10,2018,3425000,10/1/2022
Registered,Suzuki,Japan alto HA23S,2002,2150000,10/1/2022
Registered,Suzuki,Japan alto HA23S,2003,2150000,10/1/2022
Registered,Suzuki,Japan alto HA23S,2004,2250000,10/1/2022
Registered,Suzuki,Japan alto  HA24,2004,2425000,10/1/2022
Registered,Suzuki,Japan alto  HA24,2005,2300000,10/1/2022
Registered,Suzuki,Japan alto  HA24,2006,2500000,10/1/2022
Registered,Suzuki,Japan alto  HA24,2007,2900000,10/1/2022
Registered,Suzuki,Japan alto  HA24,2008,2950000,10/1/2022
Registered,Suzuki,Japan alto  HA24,2009,3050000,10/1/2022
Registered,Suzuki,Japan alto  HA25,2010,3090000,10/1/2022
Registered,Suzuki,Japan alto  HA25,2011,3175000,10/1/2022
Registered,Suzuki,Japan alto  HA25,2012,3120000,10/1/2022
Registered,Suzuki,Japan alto  HA25,2013,3140000,10/1/2022
Registered,Suzuki,Japan alto  HA25,2014,3200000,10/1/2022
Registered,Suzuki,Japan alto HA36S,2014,3500000,10/1/2022
Registered,Suzuki,Japan alto HA36S,2015,3600000,10/1/2022
Registered,Suzuki,Japan alto HA36S,2016,3850000,10/1/2022
Registered,Suzuki,Japan alto HA36S,2017,4100000,10/1/2022
Registered,Suzuki,Japan alto HA36S,2018,4200000,10/1/2022
Registered,Suzuki,Japan alto HA36S,2019,4400000,10/1/2022
Registered,Suzuki,Japan alto HA36S,2020,4600000,10/1/2022
Registered,Honda,Grace  EX-GM4,2014,6500000,10/1/2022
Registered,Honda,Grace  EX-GM5,2014,6900000,10/1/2022
Registered,Honda,Grace  EX-GM4,2015,7100000,10/1/2022
Registered,Honda,Grace  EX-GM5,2015,7300000,10/1/2022
Registered,Honda,Grace  EX-GM4,2016,7700000,10/1/2022
Registered,Honda,Grace  EX-GM5,2016,7800000,10/1/2022
Registered,Honda,Grace  EX-GM4,2017,7900000,10/1/2022
Registered,Honda,Grace  EX-GM5,2017,8350000,10/1/2022
Registered,Honda,Grace  EX-GM4,2018,9100000,10/1/2022
Registered,Honda,Grace  EX-GM5,2018,9300000,10/1/2022
Registered,Honda,Grace  EX-GM4,2019,9900000,10/1/2022
Registered,Honda,Grace  EX-GM5,2019,10250000,10/1/2022
Registered,Honda,CRV  5-seater,2017,12300000,10/1/2022
Registered,Honda,CRV  7-seater,2017,13300000,10/1/2022
Registered,Honda,CRV  5-seater,2018,14800000,10/1/2022
Registered,Honda,CRV  7-seater,2018,15800000,10/1/2022
Registered,Honda,CRV  masterpiese,2018,16300000,10/1/2022
Registered,Honda,CRV  masterpiese,2019,17300000,10/1/2022
Registered,Toyota,Priuse 2nd generation,2011,4800000,10/1/2022
Registered,Toyota,Prius L Grade,2012,5800000,10/1/2022
Registered,Toyota,Prius G Grade,2013,7300000,10/1/2022
Registered,Toyota,Prius G  Touring,2012,7000000,10/1/2022
Registered,Toyota,Prius G  Touring,2014,7600000,10/1/2022
Registered,Toyota,Priuse S Grade,2012,6100000,10/1/2022
Registered,Toyota,Priuse S Grade,2014,7200000,10/1/2022
Registered,Toyota,Prius S Touring,2014,7500000,10/1/2022
Registered,Toyota,Prius G Sport,2013,8200000,10/1/2022
Registered,Toyota,Prius G Sport,2015,8500000,10/1/2022
Registered,Toyota,Prius 4th Generation,2016,10500000,10/1/2022
Registered,Toyota,Corolla 121   G Grade - Auto,2001,3765000,10/1/2022
Registered,Toyota,Corolla 121   G Grade - Auto,2002,3965000,10/1/2022
Registered,Toyota,Corolla 121   G Grade - Auto,2003,4165000,10/1/2022
Registered,Toyota,Corolla 121   G Grade - Auto,2004,4365000,10/1/2022
Registered,Toyota,Corolla 121   G Grade - Auto,2005,4465000,10/1/2022
Registered,Toyota,Corolla 121   G Grade - Mannual,2001,3115000,10/1/2022
Registered,Toyota,Corolla 121   G Grade - Mannual,2002,3315000,10/1/2022
Registered,Toyota,Corolla 121   G Grade - Mannual,2003,3465000,10/1/2022
Registered,Toyota,Corolla 121   G Grade - Mannual,2004,3615000,10/1/2022
Registered,Toyota,Corolla 121   G Grade - Mannual,2005,3715000,10/1/2022
Registered,Toyota,Corolla 121   G Grade - Auto- Dicky light,2004,4365000,10/1/2022
Registered,Toyota,Corolla 121   G Grade - Auto- Dicky light,2005,4565000,10/1/2022
Registered,Toyota,Corolla 121   G Grade - Mannual - Dicky light,2004,3865000,10/1/2022
Registered,Toyota,Corolla 121   G Grade - Mannual - Dicky light,2005,4015000,10/1/2022
Registered,Toyota,Corolla 121   X limited - Auto,2002,3615000,10/1/2022
Registered,Toyota,Corolla 121   X limited - Auto,2003,3715000,10/1/2022
Registered,Toyota,Corolla 121   X limited - Auto,2004,3915000,10/1/2022
Registered,Toyota,Corolla 121   X limited - Auto,2005,4165000,10/1/2022
Registered,Toyota,Corolla 141   NZE-141,2006,4850000,10/1/2022
Registered,Toyota,Corolla 141   NZE-141,2007,4950000,10/1/2022
Registered,Toyota,Corolla 141   NZE-141,2008,5050000,10/1/2022
Registered,Toyota,Corolla 141   NZE-141,2009,5850000,10/1/2022
Registered,Toyota,Corolla 141   NZE-141,2010,6050000,10/1/2022
Registered,Micro,panda  1000cc,2011,1450000,10/1/2022
Registered,Micro,panda  1300cc,2011,1575000,10/1/2022
Registered,Micro,panda  1000cc,2012,1575000,10/1/2022
Registered,Micro,panda  1300cc,2012,1600000,10/1/2022
Registered,Micro,panda  1000cc,2013,1650000,10/1/2022
Registered,Micro,panda  1300cc,2013,1650000,10/1/2022
Registered,Micro,panda  1000cc,2014,1700000,10/1/2022
Registered,Micro,panda  1300cc,2014,1750000,10/1/2022
Registered,Micro,panda  1000cc,2015,1800000,10/1/2022
Registered,Micro,panda  1300cc,2015,1850000,10/1/2022
Registered,Micro,panda  1000cc,2016,1875000,10/1/2022
Registered,Micro,panda  1300cc,2016,1900000,10/1/2022
Registered,Micro,panda  1000cc,2017,1925000,10/1/2022
Registered,Micro,panda  1300cc,2017,2000000,10/1/2022
Registered,Micro,panda  1000cc,2018,2250000,10/1/2022
Registered,Micro,panda  1300cc,2018,2250000,10/1/2022
Registered,Micro,panda Cross  1300cc,2011,1750000,10/1/2022
Registered,Micro,panda Cross  1300cc,2012,2000000,10/1/2022
Registered,Micro,panda Cross  1300cc,2013,1995000,10/1/2022
Registered,Micro,panda Cross  1300cc,2014,2025000,10/1/2022
Registered,Micro,panda Cross  1300cc,2015,2025000,10/1/2022
Registered,Micro,panda Cross  1300cc,2016,2050000,10/1/2022
Registered,Micro,panda Cross  1300cc,2017,2350000,10/1/2022
Registered,Micro,panda Cross  1300cc,2018,2375000,10/1/2022
Registered,Micro,panda auto  1300cc,2017,2750000,10/1/2022
Registered,Micro,panda auto  1300cc,2018,2850000,10/1/2022
Registered,Nissan,Sunny B15-ex saloon,1999,2500000,11/1/2022
Registered,Nissan,Sunny FB15-ex saloon,1999,2600000,11/1/2022
Registered,Nissan,Sunny FB15-Super saloon,1999,2870000,11/1/2022
Registered,Nissan,Sunny B15-ex saloon,2000,2700000,11/1/2022
Registered,Nissan,Sunny FB15-ex saloon,2000,2900000,11/1/2022
Registered,Nissan,Sunny FB15-Super saloon,2000,3100000,11/1/2022
Registered,Nissan,Sunny B15-ex saloon,2001,2900000,11/1/2022
Registered,Nissan,Sunny FB15-ex saloon,2001,3000000,11/1/2022
Registered,Nissan,Sunny FB15-Super saloon,2001,3200000,11/1/2022
Registered,Nissan,Sunny B15-ex saloon-New shell,2002,3100000,11/1/2022
Registered,Nissan,Sunny FB15-ex saloon-New shell,2002,3200000,11/1/2022
Registered,Nissan,Sunny FB15-Super saloon-New shell,2002,3450000,11/1/2022
Registered,Suzuki,Every HBD-DA 17v PA model,2016,3750000,11/1/2022
Registered,Suzuki,Every HBD-DA 17v PC model,2016,3775000,11/1/2022
Registered,Suzuki,Every HBD-DA 17v PA limited,2016,3800000,11/1/2022
Registered,Suzuki,Every HBD-DA 17v PC Limited,2016,3825000,11/1/2022
Registered,Suzuki,Every HBD-DA 17v join,2016,3975000,11/1/2022
Registered,Suzuki,Every HBD-DA 17v join turbo,2016,4025000,11/1/2022
Registered,Suzuki,Every HBD-DA 17v PA model,2017,3775000,11/1/2022
Registered,Suzuki,Every HBD-DA 17v PC model,2017,3800000,11/1/2022
Registered,Suzuki,Every HBD-DA 17v PA limited,2017,3825000,11/1/2022
Registered,Suzuki,Every HBD-DA 17v PC Limited,2017,3975000,11/1/2022
Registered,Suzuki,Every HBD-DA 17v join,2017,4075000,11/1/2022
Registered,Suzuki,Every HBD-DA 17v join turbo,2017,4075000,11/1/2022
Registered,Suzuki,Every HBD-DA 17w every wagon,2017,4575000,11/1/2022
Registered,Suzuki,Every HBD-DA 17v PA model,2018,3825000,11/1/2022
Registered,Suzuki,Every HBD-DA 17v PC model,2018,3875000,11/1/2022
Registered,Suzuki,Every HBD-DA 17v PA limited,2018,3975000,11/1/2022
Registered,Suzuki,Every HBD-DA 17v PC Limited,2018,4075000,11/1/2022
Registered,Suzuki,Every HBD-DA 17v join,2018,4075000,11/1/2022
Registered,Suzuki,Every HBD-DA 17v join turbo,2018,4275000,11/1/2022
Registered,Suzuki,Every HBD-DA 17w every wagon,2018,4975000,11/1/2022
Registered,Suzuki,Every HBD-DA 17v PA model,2019,4275000,11/1/2022
Registered,Suzuki,Every HBD-DA 17v PC model,2019,4375000,11/1/2022
Registered,Suzuki,Every HBD-DA 17v PA limited,2019,4425000,11/1/2022
Registered,Suzuki,Every HBD-DA 17v PC Limited,2019,4475000,11/1/2022
Registered,Suzuki,Every HBD-DA 17v join,2019,4575000,11/1/2022
Registered,Suzuki,Every HBD-DA 17v join turbo,2019,4725000,11/1/2022
Registered,Suzuki,Every HBD-DA 17w every wagon,2019,107175000,11/1/2022
Registered,Toyota,"Vitz KSP-130 key start,normal st wheel",2016,5650000,11/1/2022
Registered,Toyota,"Vitz KSP-130 push start ,multifuction",2016,5700000,11/1/2022
Registered,Toyota,"Vitz KSP-130 push start .multifunction,safety eddition",2016,5700000,11/1/2022
Registered,Toyota,"Vitz KSP-130 keystart,safety eddition",2017,6100000,11/1/2022
Registered,Toyota,"Vitz KSP-130 push start .multifunction,safety eddition",2017,6300000,11/1/2022
Registered,Toyota,"Vitz KSP-130 push start .multifunction,safety eddition with 6 speakers",2017,6600000,11/1/2022
Registered,Toyota,Vitz KSP-130 and full option,2018,6700000,11/1/2022
Registered,Toyota,"Vitz KSP-130 key start, safety eddition",2018,6800000,11/1/2022
Registered,Toyota,"Vitz KSP-130 push start,safety eddition",2018,6800000,11/1/2022
Registered,Toyota,"Vitz KSP-130 push start,safety eddition 6sp",2018,6900000,11/1/2022
Registered,Toyota,"Vitz KSP-130 push start,safety eddition 6sp,fog light with LED head light",2019,7100000,11/1/2022
Registered,Toyota,"Vitz KSP-130 key start, safety, multifunction, LED",2019,7300000,11/1/2022
Registered,Toyota,"Vitz KSP-130 push start,safety,6sp multifunction",2019,7400000,11/1/2022
Registered,Toyota,"Vitz KSP-130 push start,safety eddition 3,6sp multifunction",2020,7700000,11/1/2022
Registered,Toyota,"CHR NGX- 50 ST turbo  ,4*4 , no body kit",2017,9680000,11/1/2022
Registered,Toyota,"CHR NGX- 50 ST turbo  ,4*4 , with body kit",2017,10230000,11/1/2022
Registered,Toyota,"CHR NGX- 50 G  turbo ,4*4,no body kit",2017,10280000,11/1/2022
Registered,Toyota,"CHR NGX- 50 G  turbo ,4*4, body kit",2017,10480000,11/1/2022
Registered,Toyota,CHR NGX -10 G T 2WD,2018,10780000,11/1/2022
Registered,Toyota,CHR NGX - 50 G T 4WD,2018,10430000,11/1/2022
Registered,Toyota,CHR NGX-10 S T 2WD,2018,10080000,11/1/2022
Registered,Toyota,CHR NGX - 50 ST 4WD,2018,9980000,11/1/2022
Registered,Toyota,CHR NGX -10 S T LED PACKAGE 2WD,2018,10330000,11/1/2022
Registered,Toyota,CHR NGX - 50 S T LED PACKAGE 4WD,2018,10130000,11/1/2022
Registered,Toyota,CHR NGX -10 G T LED PAKAHE 2WD,2018,10580000,11/1/2022
Registered,Toyota,CHR NGX - 50 G T LED PAKAGE 4WD,2018,10380000,11/1/2022
Registered,Toyota,CHR NGX-10 GT Bruno 2W,2018,10680000,11/1/2022
Registered,Toyota,CHR NGX - 50 GT Bruno 4W,2018,10580000,11/1/2022
Registered,Toyota,CHR NGX -10 G T 2WD,2019,11930000,11/1/2022
Registered,Toyota,CHR NGX - 50 G T 4WD,2019,11680000,11/1/2022
Registered,Toyota,CHR NGX -10 S T 2WD,2019,11480000,11/1/2022
Registered,Toyota,CHR NGX - 50 ST 4WD,2019,11280000,11/1/2022
Registered,Toyota,CHR NGX -10 S T LED PACKAGE 2WD,2019,11680000,11/1/2022
Registered,Toyota,CHR NGX - 50 S T LED PACKAGE 4WD,2019,11480000,11/1/2022
Registered,Toyota,CHR NGX -10 G T LED PAKAHE 2WD,2019,11730000,11/1/2022
Registered,Toyota,CHR NGX - 50 G T LED PAKAGE 4WD,2019,11580000,11/1/2022
Registered,Toyota,CHR NGX -10 GT Bruno 2W,2019,12080000,11/1/2022
Registered,Toyota,CHR NGX - 50 GT Bruno 4W,2019,11880000,11/1/2022
Registered,Toyota,CHR NGX - 50 G T 4WD,2020,12080000,11/1/2022
Registered,Toyota,CHR NGX -10 GT 2WD,2020,12480000,11/1/2022
Registered,Toyota,CHR NGX - 50 ST 4WD,2020,12180000,11/1/2022
Registered,Toyota,CHR NGX-10 S T LED PACKAGE 2WD,2020,12430000,11/1/2022
Registered,Toyota,CHR NGX - 50 S T LED PACKAGE 4WD,2020,12780000,11/1/2022
Registered,Toyota,CHR NGX-10 G T LED PAKAHE 2WD,2020,13180000,11/1/2022
Registered,Toyota,CHR NGX - 50 G T LED PAKAGE 4WD,2020,12580000,11/1/2022
Registered,Toyota,CHR NGX -10 GT Bruno 2W,2020,13480000,11/1/2022
Registered,Toyota,CHR NGX - 50 GT Bruno 4W,2020,13080000,11/1/2022
Registered,Toyota,Raize A200A G Grade Full option,2019,9500000,11/1/2022
Registered,Toyota,Raize A200A z pakage ful option,2019,10000000,11/1/2022
Registered,Toyota,Raize A200A XS 4WD,2019,8800000,11/1/2022
Registered,Toyota,Raize A200A Z Pakage panaromic view,2019,10000000,11/1/2022
Registered,Toyota,Raize A200A G Grade Full option,2020,10000000,11/1/2022
Registered,Toyota,Raize A200A z pakage ful option,2020,10500000,11/1/2022
Registered,Toyota,Raize A200A XS 4WD,2020,9800000,11/1/2022
Registered,Toyota,Prado TRJ 150W - Petrol TX - 7 Passenger,2012,18200000,11/1/2022
Registered,Toyota,Prado TRJ 150W - Petrol TXL - 7 passenger,2012,20200000,11/1/2022
Registered,Toyota,Prado TRJ 150W - Petrol TX - 7 Passenger,2013,21700000,11/1/2022
Registered,Toyota,Prado TRJ 150W - Petrol TXL - 7 passenger,2013,22200000,11/1/2022
Registered,Toyota,Prado TRJ 150W - Petrol TX - 7 Passenger,2014,22800000,11/1/2022
Registered,Toyota,Prado TRJ 150W - Petrol TXL - 7 passenger,2014,24700000,11/1/2022
Registered,Toyota,Prado GDJ150W - Diesel TX - 7 Passenger,2015,29200000,11/1/2022
Registered,Toyota,Prado TRJ 150W - Petrol TX - 7 Passenger,2015,24700000,11/1/2022
Registered,Toyota,Prado TRJ 150W - Petrol TXL - 7 passenger,2015,26700000,11/1/2022
Registered,Toyota,Prado TRJ 150W - Petrol TX - 7 Passenger,2016,27200000,11/1/2022
Registered,Toyota,Prado TRJ 150W - Petrol TXL - 7 passenger,2016,28200000,11/1/2022
Registered,Toyota,Prado GDJ150W - Diesel TXL - 7 passenger,2016,31700000,11/1/2022
Registered,Toyota,Prado TRJ 150W - Petrol TX - 7 Passenger,2017,32400000,11/1/2022
Registered,Toyota,Prado GDJ150W - Diesel TX - 7 Passenger,2017,36700000,11/1/2022
Registered,Toyota,Prado TRJ 150W - Petrol TXL - 7 passenger,2017,30200000,11/1/2022
Registered,Toyota,Prado GDJ150W - Diesel TXL - 7 passenger,2017,35700000,11/1/2022
Registered,Toyota,Prado TRJ 150W - Petrol TX - 7 Passenger,2018,34700000,11/1/2022
Registered,Toyota,Prado GDJ150W - Diesel TX - 7 Passenger,2018,38200000,11/1/2022
Registered,Toyota,Prado TRJ 150W - Petrol TXL - 7 passenger,2018,35200000,11/1/2022
Registered,Toyota,Prado GDJ150W - Diesel TXL - 7 passenger,2018,39700000,11/1/2022
Registered,Toyota,Prado TRJ 150W - Petrol TX - 7 Passenger,2019,37700000,11/1/2022
Registered,Toyota,Prado GDJ150W - Diesel TX - 7 Passenger,2019,41700000,11/1/2022
Registered,Toyota,Prado TRJ 150W - Petrol TXL - 7 passenger,2019,44200000,11/1/2022
Registered,Toyota,Prado GDJ150W - Diesel TXL - 7 passenger,2019,46200000,11/1/2022
Registered,Toyota,Sahara V8 VX Petrol,2014,30000000,11/1/2022
Registered,Toyota,Sahara V8 VX Petrol,2015,35000000,11/1/2022
Registered,Toyota,Sahara V8 VX Petrol,2016,40000000,11/1/2022
Registered,Toyota,Sahara V8 VX Petrol,2017,45000000,11/1/2022
Registered,Toyota,Sahara V8 VX Petrol,2018,50000000,11/1/2022
Registered,Toyota,Sahara V8 VX Petrol,2019,55000000,11/1/2022
Registered,Toyota,Sahara V8 VX Diesel,2014,37500000,11/1/2022
Registered,Toyota,Sahara V8 VX Diesel,2015,42500000,11/1/2022
Registered,Toyota,Sahara V8 VX Diesel,2016,47500000,11/1/2022
Registered,Toyota,Sahara V8 VX Diesel,2017,52500000,11/1/2022
Registered,Toyota,Sahara V8 VX Diesel,2018,57500000,11/1/2022
Registered,Toyota,Sahara V8 VX Diesel,2019,62500000,11/1/2022
Registered,Toyota,"HIACE LH 102 Short wheel base, 2L-2446cc 4 Cylinder-Diesel, 2 Wheel Drive, Flat Roof",1990,3450000,11/1/2022
Registered,Toyota,"HIACE LH 102 Short wheel base, 2L-2446cc 4 Cylinder-Diesel, 2 Wheel Drive, Flat Roof",1991,3600000,11/1/2022
Registered,Toyota,"HIACE LH 102 Short wheel base, 2L-2446cc 4 Cylinder-Diesel, 2 Wheel Drive, Flat Roof",1992,3700000,11/1/2022
Registered,Toyota,"HIACE LH 102 Short wheel base, 2L-2446cc 4 Cylinder-Diesel, 2 Wheel Drive, Flat Roof",1993,3750000,11/1/2022
Registered,Toyota,"HIACE LH 103 Short wheel base, 3L-2779cc 4 Cylinder-Diesel, 2 Wheel Drive, Flat Roof",1994,4500000,11/1/2022
Registered,Toyota,"HIACE LH 103 Short wheel base, 3L-2779cc 4 Cylinder-Diesel, 2 Wheel Drive, Flat Roof",1995,4650000,11/1/2022
Registered,Toyota,"HIACE LH 103 Short wheel base, 3L-2779cc 4 Cylinder-Diesel, 2 Wheel Drive, Flat Roof",1996,4950000,11/1/2022
Registered,Toyota,"HIACE LH 162 Short wheel base, 5L-2986cc / 5L-E-EFI ,4 Cylinder-Diesel, 2 Wheel Drive, Flat Roof",1997,5000000,11/1/2022
Registered,Toyota,"HIACE LH 162 Short wheel base, 5L-2986cc / 5L-E-EFI ,4 Cylinder-Diesel, 2 Wheel Drive, Flat Roof",1998,5200000,11/1/2022
Registered,Toyota,"HIACE LH 162 Short wheel base, 5L-2986cc / 5L-E-EFI ,4 Cylinder-Diesel, 2 Wheel Drive, Flat Roof",1999,5400000,11/1/2022
Registered,Toyota,"HIACE LH 162 Short wheel base, 5L-2986cc / 5L-E-EFI ,4 Cylinder-Diesel, 2 Wheel Drive, Flat Roof",2000,5550000,11/1/2022
Registered,Toyota,"HIACE LH 162 Short wheel base, 5L-2986cc / 5L-E-EFI ,4 Cylinder-Diesel, 2 Wheel Drive, Flat Roof",2001,5750000,11/1/2022
Registered,Toyota,"HIACE LH 109 Short wheel base, 3L-2779cc 4 Cylinder-Diesel, 4 Wheel Drive, Flat Roof",1990,3100000,11/1/2022
Registered,Toyota,"HIACE LH 109 Short wheel base, 3L-2779cc 4 Cylinder-Diesel, 4 Wheel Drive, Flat Roof",1991,3250000,11/1/2022
Registered,Toyota,"HIACE LH 109 Short wheel base, 3L-2779cc 4 Cylinder-Diesel, 4 Wheel Drive, Flat Roof",1992,3225000,11/1/2022
Registered,Toyota,"HIACE LH 109 Short wheel base, 3L-2779cc 4 Cylinder-Diesel, 4 Wheel Drive, Flat Roof",1993,3400000,11/1/2022
Registered,Toyota,"HIACE LH 109 Short wheel base, 3L-2779cc 4 Cylinder-Diesel, 4 Wheel Drive, Flat Roof",1994,3600000,11/1/2022
Registered,Toyota,"HIACE LH 109 Short wheel base, 3L-2779cc 4 Cylinder-Diesel, 4 Wheel Drive, Flat Roof",1995,3700000,11/1/2022
Registered,Toyota,"HIACE LH 109 Short wheel base, 3L-2779cc 4 Cylinder-Diesel, 4 Wheel Drive, Flat Roof",1996,3900000,11/1/2022
Registered,Toyota,"HIACE LH 113 Long wheel base,   3L-2779cc 4 Cylinder-Diesel, 2 Wheel Drive, Flat Roof",1990,4150000,11/1/2022
Registered,Toyota,"HIACE LH 113 Long wheel base,   3L-2779cc 4 Cylinder-Diesel, 2 Wheel Drive, Flat Roof",1991,4350000,11/1/2022
Registered,Toyota,"HIACE LH 113 Long wheel base,   3L-2779cc 4 Cylinder-Diesel, 2 Wheel Drive, Flat Roof",1992,4750000,11/1/2022
Registered,Toyota,"HIACE LH 113 Long wheel base,   3L-2779cc 4 Cylinder-Diesel, 2 Wheel Drive, Flat Roof",1993,5050000,11/1/2022
Registered,Toyota,"HIACE LH 113 Long wheel base,   3L-2779cc 4 Cylinder-Diesel, 2 Wheel Drive, Flat Roof",1994,5350000,11/1/2022
Registered,Toyota,"HIACE LH 113 Long wheel base,   3L-2779cc 4 Cylinder-Diesel, 2 Wheel Drive, Flat Roof",1995,5650000,11/1/2022
Registered,Toyota,"HIACE LH 113 Long wheel base,   3L-2779cc 4 Cylinder-Diesel, 2 Wheel Drive, Flat Roof",1996,5750000,11/1/2022
Registered,Toyota,"HIACE LH 172 Long wheel base,   5L-2986cc  / 5L-E-EFI ,  4 Cylinder-Diesel, 2 Wheel Drive, Flat Roof",1997,6000000,11/1/2022
Registered,Toyota,"HIACE LH 172 Long wheel base,   5L-2986cc  / 5L-E-EFI ,  4 Cylinder-Diesel, 2 Wheel Drive, Flat Roof",1998,6200000,11/1/2022
Registered,Toyota,"HIACE LH 172 Long wheel base,   5L-2986cc  / 5L-E-EFI ,  4 Cylinder-Diesel, 2 Wheel Drive, Flat Roof",1999,6550000,11/1/2022
Registered,Toyota,"HIACE LH 172 Long wheel base,   5L-2986cc  / 5L-E-EFI ,  4 Cylinder-Diesel, 2 Wheel Drive, Flat Roof",2000,6750000,11/1/2022
Registered,Toyota,"HIACE LH 172 Long wheel base,   5L-2986cc  / 5L-E-EFI ,  4 Cylinder-Diesel, 2 Wheel Drive, Flat Roof",2001,6950000,11/1/2022
Registered,Toyota,"HIACE LH 119 Long wheel base,   3L-2779cc 4 Cylinder-Diesel, 4 Wheel Drive, Flat Roof",1990,3550000,11/1/2022
Registered,Toyota,"HIACE LH 119 Long wheel base,   3L-2779cc 4 Cylinder-Diesel, 4 Wheel Drive, Flat Roof",1991,3650000,11/1/2022
Registered,Toyota,"HIACE LH 119 Long wheel base,   3L-2779cc 4 Cylinder-Diesel, 4 Wheel Drive, Flat Roof",1992,3775000,11/1/2022
Registered,Toyota,"HIACE LH 119 Long wheel base,   3L-2779cc 4 Cylinder-Diesel, 4 Wheel Drive, Flat Roof",1993,3850000,11/1/2022
Registered,Toyota,"HIACE LH 119 Long wheel base,   3L-2779cc 4 Cylinder-Diesel, 4 Wheel Drive, Flat Roof",1994,4000000,11/1/2022
Registered,Toyota,"HIACE LH 119 Long wheel base,   3L-2779cc 4 Cylinder-Diesel, 4 Wheel Drive, Flat Roof",1995,4100000,11/1/2022
Registered,Toyota,"HIACE LH 119 Long wheel base,   3L-2779cc 4 Cylinder-Diesel, 4 Wheel Drive, Flat Roof",1996,4450000,11/1/2022
Registered,Toyota,KDH Super GL   KDH201V-SRPEY,2010,10200000,11/1/2022
Registered,Toyota,KDH Super GL   KDH201V-SRPEY,2011,10500000,11/1/2022
Registered,Toyota,KDH Super GL   KDH201V-SRPEY,2012,10800000,11/1/2022
Registered,Toyota,KDH Super GL   KDH201V-SRPEY,2013,11900000,11/1/2022
Registered,Toyota,KDH Super GL   KDH201V-SRPEY,2014,12700000,11/1/2022
Registered,Toyota,KDH Super GL   KDH201V-SRPEY,2015,13000000,11/1/2022
Registered,Toyota,KDH Super GL   KDH201V-SRPEY,2016,13800000,11/1/2022
Registered,Toyota,KDH Super GL   KDH201V-SRPEY,2017,14200000,11/1/2022
Registered,Toyota,KDH Super GL   KDH201V-SRPEY,2018,14700000,11/1/2022
Registered,Toyota,KDH - GL  KDH201-SMPDY,2010,8150000,11/1/2022
Registered,Toyota,KDH - GL  KDH201-SMPDY,2011,8350000,11/1/2022
Registered,Toyota,KDH - GL  KDH201-SMPDY,2012,8550000,11/1/2022
Registered,Toyota,KDH - GL  KDH201-SMPDY,2013,8750000,11/1/2022
