type,manufacturer,model,yom,price,date
Registered,Toyota,Aqua GS Urban,2015,8900000,5/1/2025
Registered,Toyota,Aqua GS Urban,2015,9200000,6/1/2025
Registered,Toyota,Aqua GS Urban,2015,9500000,7/1/2025
Registered,Toyota,Aqua GS Urban,2015,9300000,8/1/2025
Registered,Toyota,Aqua GS Urban,2015,8900000,9/1/2025
Registered,Toyota,Aqua GS Urban,2015,8400000,10/1/2025
Registered,Toyota,Aqua G Sport,2016,3950000,7/1/2020
Registered,Toyota,Aqua G Sport,2016,4300000,8/1/2020
Registered,Toyota,Aqua G Sport,2016,4300000,9/1/2020
Registered,Toyota,Aqua G Sport,2016,4225000,10/1/2020
Registered,Toyota,Aqua G Sport,2016,4350000,11/1/2020
Registered,Toyota,Aqua G Sport,2016,4500000,12/1/2020
Registered,Toyota,Aqua G Sport,2016,4640000,1/1/2021
Registered,Toyota,Aqua G Sport,2016,4715000,2/1/2021
Registered,Toyota,Aqua G Sport,2016,4775000,3/1/2021
Registered,Toyota,Aqua G Sport,2016,4875000,4/1/2021
Registered,Toyota,Aqua G Sport,2016,4900000,5/1/2021
Registered,Toyota,Aqua G Sport,2016,5225000,6/1/2021
Registered,Toyota,Aqua G Sport,2016,6100000,7/1/2021
Registered,Toyota,Aqua G Sport,2016,7150000,8/1/2021
Registered,Toyota,Aqua G Sport,2016,7050000,9/1/2021
Registered,Toyota,Aqua G Sport,2016,6800000,10/1/2021
Registered,Toyota,Aqua G Sport,2016,6890000,11/1/2021
Registered,Toyota,Aqua G Sport,2016,6980000,12/1/2021
Registered,Toyota,Aqua G Sport,2016,7200000,1/1/2022
Registered,Toyota,Aqua G Sport,2016,7700000,2/1/2022
Registered,Toyota,Aqua G Sport,2016,8300000,3/1/2022
Registered,Toyota,Aqua G Sport,2016,8450000,4/1/2022
Registered,Toyota,Aqua G Sport,2016,8450000,5/1/2022
Registered,Toyota,Aqua G Sport,2016,8100000,6/1/2022
Registered,Toyota,Aqua G Sport,2016,8000000,7/1/2022
Registered,Toyota,Aqua G Sport,2016,7900000,8/1/2022
Registered,Toyota,Aqua G Sport,2016,7500000,9/1/2022
Registered,Toyota,Aqua G Sport,2016,7200000,10/1/2022
Registered,Toyota,Aqua G Sport,2016,7000000,11/1/2022
Registered,Toyota,Aqua G Sport,2016,6700000,12/1/2022
Registered,Toyota,Aqua G Sport,2016,6350000,1/1/2023
Registered,Toyota,Aqua G Sport,2016,6400000,2/1/2023
Registered,Toyota,Aqua G Sport,2016,6550000,3/1/2023
Registered,Toyota,Aqua G Sport,2016,6450000,4/1/2023
Registered,Toyota,Aqua G Sport,2016,6350000,5/1/2023
Registered,Toyota,Aqua G Sport,2016,6250000,6/1/2023
Registered,Toyota,Aqua G Sport,2016,7550000,7/1/2023
Registered,Toyota,Aqua G Sport,2016,8000000,8/1/2023
Registered,Toyota,Aqua G Sport,2016,8300000,9/1/2023
Registered,Toyota,Aqua G Sport,2016,8500000,10/1/2023
Registered,Toyota,Aqua G Sport,2016,8600000,11/1/2023
Registered,Toyota,Aqua G Sport,2016,8800000,12/1/2023
Registered,Toyota,Aqua G Sport,2016,9400000,1/1/2024
Registered,Toyota,Aqua G Sport,2016,9600000,2/1/2024
Registered,Toyota,Aqua G Sport,2016,9700000,3/1/2024
Registered,Toyota,Aqua G Sport,2016,9900000,4/1/2024
Registered,Toyota,Aqua G Sport,2016,9500000,5/1/2024
Registered,Toyota,Aqua G Sport,2016,9500000,6/1/2024
Registered,Toyota,Aqua G Sport,2016,9500000,7/1/2024
Registered,Toyota,Aqua G Sport,2016,9600000,8/1/2024
Registered,Toyota,Aqua G Sport,2016,9700000,9/1/2024
Registered,Toyota,Aqua G Sport,2016,9700000,10/1/2024
Registered,Toyota,Aqua G Sport,2016,9400000,11/1/2024
Registered,Toyota,Aqua G Sport,2016,9100000,12/1/2024
Registered,Toyota,Aqua G Sport,2016,9100000,1/1/2025
Registered,Toyota,Aqua G Sport,2016,8900000,2/1/2025
Registered,Toyota,Aqua G Sport,2016,8800000,3/1/2025
Registered,Toyota,Aqua G Sport,2016,9200000,4/1/2025
Registered,Toyota,Aqua G Sport,2016,9400000,5/1/2025
Registered,Toyota,Aqua G Sport,2016,9700000,6/1/2025
Registered,Toyota,Aqua G Sport,2016,10000000,7/1/2025
Registered,Toyota,Aqua G Sport,2016,9800000,8/1/2025
Registered,Toyota,Aqua G Sport,2016,9400000,9/1/2025
Registered,Toyota,Aqua G Sport,2016,8900000,10/1/2025
Registered,Toyota,Aqua X Urban,2016,4200000,7/1/2020
Registered,Toyota,Aqua X Urban,2016,4550000,8/1/2020
Registered,Toyota,Aqua X Urban,2016,4550000,9/1/2020
Registered,Toyota,Aqua X Urban,2016,4475000,10/1/2020
Registered,Toyota,Aqua X Urban,2016,4500000,11/1/2020
Registered,Toyota,Aqua X Urban,2016,4650000,12/1/2020
Registered,Toyota,Aqua X Urban,2016,4790000,1/1/2021
Registered,Toyota,Aqua X Urban,2016,4865000,2/1/2021
Registered,Toyota,Aqua X Urban,2016,4925000,3/1/2021
Registered,Toyota,Aqua X Urban,2016,5025000,4/1/2021
Registered,Toyota,Aqua X Urban,2016,5050000,5/1/2021
Registered,Toyota,Aqua X Urban,2016,5430000,6/1/2021
Registered,Toyota,Aqua X Urban,2016,6190000,7/1/2021
Registered,Toyota,Aqua X Urban,2016,7400000,8/1/2021
Registered,Toyota,Aqua X Urban,2016,7100000,9/1/2021
Registered,Toyota,Aqua X Urban,2016,6850000,10/1/2021
Registered,Toyota,Aqua X Urban,2016,7000000,11/1/2021
Registered,Toyota,Aqua X Urban,2016,7100000,12/1/2021
Registered,Toyota,Aqua X Urban,2016,7450000,1/1/2022
Registered,Toyota,Aqua X Urban,2016,7850000,2/1/2022
Registered,Toyota,Aqua X Urban,2016,8400000,3/1/2022
Registered,Toyota,Aqua X Urban,2016,8475000,4/1/2022
Registered,Toyota,Aqua X Urban,2016,8500000,5/1/2022
Registered,Toyota,Aqua X Urban,2016,8300000,6/1/2022
Registered,Toyota,Aqua X Urban,2016,8200000,7/1/2022
Registered,Toyota,Aqua X Urban,2016,8100000,8/1/2022
Registered,Toyota,Aqua X Urban,2016,7700000,9/1/2022
Registered,Toyota,Aqua X Urban,2016,7400000,10/1/2022
Registered,Toyota,Aqua X Urban,2016,7200000,11/1/2022
Registered,Toyota,Aqua X Urban,2016,6900000,12/1/2022
Registered,Toyota,Aqua X Urban,2016,6550000,1/1/2023
Registered,Toyota,Aqua X Urban,2016,6600000,2/1/2023
Registered,Toyota,Aqua X Urban,2016,6750000,3/1/2023
Registered,Toyota,Aqua X Urban,2016,6650000,4/1/2023
Registered,Toyota,Aqua X Urban,2016,6550000,5/1/2023
Registered,Toyota,Aqua X Urban,2016,6450000,6/1/2023
Registered,Toyota,Aqua X Urban,2016,8200000,7/1/2023
Registered,Toyota,Aqua X Urban,2016,8300000,8/1/2023
Registered,Toyota,Aqua X Urban,2016,8600000,9/1/2023
Registered,Toyota,Aqua X Urban,2016,8800000,10/1/2023
Registered,Toyota,Aqua X Urban,2016,8900000,11/1/2023
Registered,Toyota,Aqua X Urban,2016,9100000,12/1/2023
Registered,Toyota,Aqua X Urban,2016,9700000,1/1/2024
Registered,Toyota,Aqua X Urban,2016,9900000,2/1/2024
Registered,Toyota,Aqua X Urban,2016,10000000,3/1/2024
Registered,Toyota,Aqua X Urban,2016,10200000,4/1/2024
Registered,Toyota,Aqua X Urban,2016,9800000,5/1/2024
Registered,Toyota,Aqua X Urban,2016,9800000,6/1/2024
Registered,Toyota,Aqua X Urban,2016,9800000,7/1/2024
Registered,Toyota,Aqua X Urban,2016,9900000,8/1/2024
Registered,Toyota,Aqua X Urban,2016,10000000,9/1/2024
Registered,Toyota,Aqua X Urban,2016,10000000,10/1/2024
Registered,Toyota,Aqua X Urban,2016,9700000,11/1/2024
Registered,Toyota,Aqua X Urban,2016,9400000,12/1/2024
Registered,Toyota,Aqua X Urban,2016,9400000,1/1/2025
Registered,Toyota,Aqua X Urban,2016,9200000,2/1/2025
Registered,Toyota,Aqua X Urban,2016,9100000,3/1/2025
Registered,Toyota,Aqua X Urban,2016,9500000,4/1/2025
Registered,Toyota,Aqua X Urban,2016,9700000,5/1/2025
Registered,Toyota,Aqua X Urban,2016,10000000,6/1/2025
Registered,Toyota,Aqua X Urban,2016,10300000,7/1/2025
Registered,Toyota,Aqua X Urban,2016,10100000,8/1/2025
Registered,Toyota,Aqua X Urban,2016,9700000,9/1/2025
Registered,Toyota,Aqua X Urban,2016,9200000,10/1/2025
Registered,Toyota,Aqua GS Urban,2016,4500000,7/1/2020
Registered,Toyota,Aqua GS Urban,2016,4850000,8/1/2020
Registered,Toyota,Aqua GS Urban,2016,4850000,9/1/2020
Registered,Toyota,Aqua GS Urban,2016,4775000,10/1/2020
Registered,Toyota,Aqua GS Urban,2016,4800000,11/1/2020
Registered,Toyota,Aqua GS Urban,2016,4950000,12/1/2020
Registered,Toyota,Aqua GS Urban,2016,5030000,1/1/2021
Registered,Toyota,Aqua GS Urban,2016,5105000,2/1/2021
Registered,Toyota,Aqua GS Urban,2016,5165000,3/1/2021
Registered,Toyota,Aqua GS Urban,2016,5265000,4/1/2021
Registered,Toyota,Aqua GS Urban,2016,5280000,5/1/2021
Registered,Toyota,Aqua GS Urban,2016,5525000,6/1/2021
Registered,Toyota,Aqua GS Urban,2016,6200000,7/1/2021
Registered,Toyota,Aqua GS Urban,2016,7550000,8/1/2021
Registered,Toyota,Aqua GS Urban,2016,7250000,9/1/2021
Registered,Toyota,Aqua GS Urban,2016,7050000,10/1/2021
Registered,Toyota,Aqua GS Urban,2016,7300000,11/1/2021
Registered,Toyota,Aqua GS Urban,2016,7400000,12/1/2021
Registered,Toyota,Aqua GS Urban,2016,7500000,1/1/2022
Registered,Toyota,Aqua GS Urban,2016,7900000,2/1/2022
Registered,Toyota,Aqua GS Urban,2016,8350000,3/1/2022
Registered,Toyota,Aqua GS Urban,2016,8500000,4/1/2022
Registered,Toyota,Aqua GS Urban,2016,8550000,5/1/2022
Registered,Toyota,Aqua GS Urban,2016,8500000,6/1/2022
Registered,Toyota,Aqua GS Urban,2016,8400000,7/1/2022
Registered,Toyota,Aqua GS Urban,2016,8300000,8/1/2022
Registered,Toyota,Aqua GS Urban,2016,8000000,9/1/2022
Registered,Toyota,Aqua GS Urban,2016,7500000,10/1/2022
Registered,Toyota,Aqua GS Urban,2016,7300000,11/1/2022
Registered,Toyota,Aqua GS Urban,2016,7000000,12/1/2022
Registered,Toyota,Aqua GS Urban,2016,6650000,1/1/2023
Registered,Toyota,Aqua GS Urban,2016,6700000,2/1/2023
Registered,Toyota,Aqua GS Urban,2016,6850000,3/1/2023
Registered,Toyota,Aqua GS Urban,2016,6750000,4/1/2023
Registered,Toyota,Aqua GS Urban,2016,6650000,5/1/2023
Registered,Toyota,Aqua GS Urban,2016,6550000,6/1/2023
Registered,Toyota,Aqua GS Urban,2016,8000000,7/1/2023
Registered,Toyota,Aqua GS Urban,2016,8500000,8/1/2023
Registered,Toyota,Aqua GS Urban,2016,8800000,9/1/2023
Registered,Toyota,Aqua GS Urban,2016,9000000,10/1/2023
Registered,Toyota,Aqua GS Urban,2016,9100000,11/1/2023
Registered,Toyota,Aqua GS Urban,2016,9300000,12/1/2023
Registered,Toyota,Aqua GS Urban,2016,9900000,1/1/2024
Registered,Toyota,Aqua GS Urban,2016,10100000,2/1/2024
Registered,Toyota,Aqua GS Urban,2016,10200000,3/1/2024
Registered,Toyota,Aqua GS Urban,2016,10400000,4/1/2024
Registered,Toyota,Aqua GS Urban,2016,10000000,5/1/2024
Registered,Toyota,Aqua GS Urban,2016,10000000,6/1/2024
Registered,Toyota,Aqua GS Urban,2016,10000000,7/1/2024
Registered,Toyota,Aqua GS Urban,2016,10100000,8/1/2024
Registered,Toyota,Aqua GS Urban,2016,10200000,9/1/2024
Registered,Toyota,Aqua GS Urban,2016,10200000,10/1/2024
Registered,Toyota,Aqua GS Urban,2016,9900000,11/1/2024
Registered,Toyota,Aqua GS Urban,2016,9600000,12/1/2024
Registered,Toyota,Aqua GS Urban,2016,9600000,1/1/2025
Registered,Toyota,Aqua GS Urban,2016,9400000,2/1/2025
Registered,Toyota,Aqua GS Urban,2016,9300000,3/1/2025
Registered,Toyota,Aqua GS Urban,2016,9700000,4/1/2025
Registered,Toyota,Aqua GS Urban,2016,9900000,5/1/2025
Registered,Toyota,Aqua GS Urban,2016,10200000,6/1/2025
Registered,Toyota,Aqua GS Urban,2016,10500000,7/1/2025
Registered,Toyota,Aqua GS Urban,2016,10300000,8/1/2025
Registered,Toyota,Aqua GS Urban,2016,9900000,9/1/2025
Registered,Toyota,Aqua GS Urban,2016,9400000,10/1/2025
Registered,Toyota,Axio X Grade,2014,3800000,7/1/2020
Registered,Toyota,Axio X Grade,2014,4100000,8/1/2020
Registered,Toyota,Axio X Grade,2014,4400000,9/1/2020
Registered,Toyota,Axio X Grade,2014,4320000,10/1/2020
Registered,Toyota,Axio X Grade,2014,4470000,11/1/2020
Registered,Toyota,Axio X Grade,2014,4470000,12/1/2020
Registered,Toyota,Axio X Grade,2014,4670000,1/1/2021
Registered,Toyota,Axio X Grade,2014,4795000,2/1/2021
Registered,Toyota,Axio X Grade,2014,4875000,3/1/2021
Registered,Toyota,Axio X Grade,2014,5140000,4/1/2021
Registered,Toyota,Axio X Grade,2014,5180000,5/1/2021
Registered,Toyota,Axio X Grade,2014,5290000,6/1/2021
Registered,Toyota,Axio X Grade,2014,5940000,7/1/2021
Registered,Toyota,Axio X Grade,2014,6940000,8/1/2021
Registered,Toyota,Axio X Grade,2014,6940000,9/1/2021
Registered,Toyota,Axio X Grade,2014,6840000,10/1/2021
Registered,Toyota,Axio X Grade,2014,6815000,11/1/2021
Registered,Toyota,Axio X Grade,2014,6915000,12/1/2021
Registered,Toyota,Axio X Grade,2014,7515000,1/1/2022
Registered,Toyota,Axio X Grade,2014,8215000,2/1/2022
Registered,Toyota,Axio X Grade,2014,9015000,3/1/2022
Registered,Toyota,Axio X Grade,2014,9315000,4/1/2022
Registered,Toyota,Axio X Grade,2014,8500000,5/1/2022
Registered,Toyota,Axio X Grade,2014,6400000,6/1/2022
Registered,Toyota,Axio X Grade,2014,5900000,7/1/2022
Registered,Toyota,Axio X Grade,2014,5500000,8/1/2022
Registered,Toyota,Axio X Grade,2014,5300000,9/1/2022
Registered,Toyota,Axio X Grade,2014,5300000,10/1/2022
Registered,Toyota,Axio X Grade,2014,5200000,11/1/2022
Registered,Toyota,Axio X Grade,2014,5050000,12/1/2022
Registered,Toyota,Axio X Grade,2014,4950000,1/1/2023
Registered,Toyota,Axio X Grade,2014,5150000,2/1/2023
Registered,Toyota,Axio X Grade,2014,5450000,3/1/2023
Registered,Toyota,Axio X Grade,2014,5425000,4/1/2023
Registered,Toyota,Axio X Grade,2014,5300000,5/1/2023
Registered,Toyota,Axio X Grade,2014,5250000,6/1/2023
Registered,Toyota,Axio X Grade,2014,6000000,7/1/2023
Registered,Toyota,Axio X Grade,2014,6600000,8/1/2023
Registered,Toyota,Axio X Grade,2014,6800000,9/1/2023
Registered,Toyota,Axio X Grade,2014,7100000,10/1/2023
Registered,Toyota,Axio X Grade,2014,7200000,11/1/2023
Registered,Toyota,Axio X Grade,2014,7900000,12/1/2023
Registered,Toyota,Axio X Grade,2014,8100000,1/1/2024
Registered,Toyota,Axio X Grade,2014,8400000,2/1/2024
Registered,Toyota,Axio X Grade,2014,8600000,3/1/2024
Registered,Toyota,Axio X Grade,2014,8700000,4/1/2024
Registered,Toyota,Axio X Grade,2014,8400000,5/1/2024
Registered,Toyota,Axio X Grade,2014,8700000,6/1/2024
Registered,Toyota,Axio X Grade,2014,8800000,7/1/2024
Registered,Toyota,Axio X Grade,2014,9100000,8/1/2024
Registered,Toyota,Axio X Grade,2014,9400000,9/1/2024
Registered,Toyota,Axio X Grade,2014,9600000,10/1/2024
Registered,Toyota,Axio X Grade,2014,9400000,11/1/2024
Registered,Toyota,Axio X Grade,2014,9000000,12/1/2024
Registered,Toyota,Axio X Grade,2014,8700000,1/1/2025
Registered,Toyota,Axio X Grade,2014,8400000,2/1/2025
Registered,Toyota,Axio X Grade,2014,8100000,3/1/2025
Registered,Toyota,Axio X Grade,2014,8400000,4/1/2025
Registered,Toyota,Axio X Grade,2014,8700000,5/1/2025
Registered,Toyota,Axio X Grade,2014,9100000,6/1/2025
Registered,Toyota,Axio X Grade,2014,9300000,7/1/2025
Registered,Toyota,Axio X Grade,2014,9500000,8/1/2025
Registered,Toyota,Axio X Grade,2014,9200000,9/1/2025
Registered,Toyota,Axio X Grade,2014,8800000,10/1/2025
Registered,Toyota,Axio S Grade,2014,4000000,7/1/2020
Registered,Toyota,Axio S Grade,2014,4300000,8/1/2020
Registered,Toyota,Axio S Grade,2014,4600000,9/1/2020
Registered,Toyota,Axio S Grade,2014,4520000,10/1/2020
Registered,Toyota,Axio S Grade,2014,4670000,11/1/2020
Registered,Toyota,Axio S Grade,2014,4670000,12/1/2020
Registered,Toyota,Axio S Grade,2014,4870000,1/1/2021
Registered,Toyota,Axio S Grade,2014,4975000,2/1/2021
Registered,Toyota,Axio S Grade,2014,5055000,3/1/2021
Registered,Toyota,Axio S Grade,2014,5320000,4/1/2021
Registered,Toyota,Axio S Grade,2014,5360000,5/1/2021
Registered,Toyota,Axio S Grade,2014,5470000,6/1/2021
Registered,Toyota,Axio S Grade,2014,6120000,7/1/2021
Registered,Toyota,Axio S Grade,2014,7120000,8/1/2021
Registered,Toyota,Axio S Grade,2014,7120000,9/1/2021
Registered,Toyota,Axio S Grade,2014,7025000,10/1/2021
Registered,Toyota,Axio S Grade,2014,7000000,11/1/2021
Registered,Toyota,Axio S Grade,2014,7100000,12/1/2021
Registered,Toyota,Axio S Grade,2014,7700000,1/1/2022
Registered,Toyota,Axio S Grade,2014,8400000,2/1/2022
Registered,Toyota,Axio S Grade,2014,9200000,3/1/2022
Registered,Toyota,Axio S Grade,2014,9500000,4/1/2022
Registered,Toyota,Axio S Grade,2014,8800000,5/1/2022
Registered,Toyota,Axio S Grade,2014,8600000,6/1/2022
Registered,Toyota,Axio S Grade,2014,8100000,7/1/2022
Registered,Toyota,Axio S Grade,2014,7100000,8/1/2022
Registered,Toyota,Axio S Grade,2014,6900000,9/1/2022
Registered,Toyota,Axio S Grade,2014,6900000,10/1/2022
Registered,Toyota,Axio S Grade,2014,6800000,11/1/2022
Registered,Toyota,Axio S Grade,2014,6650000,12/1/2022
Registered,Toyota,Axio S Grade,2014,6550000,1/1/2023
Registered,Toyota,Axio S Grade,2014,6750000,2/1/2023
Registered,Toyota,Axio S Grade,2014,7050000,3/1/2023
Registered,Toyota,Axio S Grade,2014,7025000,4/1/2023
Registered,Toyota,Axio S Grade,2014,6900000,5/1/2023
Registered,Toyota,Axio S Grade,2014,6850000,6/1/2023
Registered,Toyota,Axio S Grade,2014,7000000,7/1/2023
Registered,Toyota,Axio S Grade,2014,7600000,8/1/2023
Registered,Toyota,Axio S Grade,2014,7800000,9/1/2023
Registered,Toyota,Axio S Grade,2014,8100000,10/1/2023
Registered,Toyota,Axio S Grade,2014,8200000,11/1/2023
Registered,Toyota,Axio S Grade,2014,8900000,12/1/2023
Registered,Toyota,Axio S Grade,2014,9100000,1/1/2024
Registered,Toyota,Axio S Grade,2014,9400000,2/1/2024
Registered,Toyota,Axio S Grade,2014,9600000,3/1/2024
Registered,Toyota,Axio S Grade,2014,9700000,4/1/2024
Registered,Toyota,Axio S Grade,2014,9400000,5/1/2024
Registered,Toyota,Axio S Grade,2014,9700000,6/1/2024
Registered,Toyota,Axio S Grade,2014,9800000,7/1/2024
Registered,Toyota,Axio S Grade,2014,10100000,8/1/2024
Registered,Toyota,Axio S Grade,2014,10400000,9/1/2024
Registered,Toyota,Axio S Grade,2014,10600000,10/1/2024
Registered,Toyota,Axio S Grade,2014,10600000,11/1/2024
Registered,Toyota,Axio S Grade,2014,10200000,12/1/2024
Registered,Toyota,Axio S Grade,2014,9900000,1/1/2025
Registered,Toyota,Axio S Grade,2014,9600000,2/1/2025
Registered,Toyota,Axio S Grade,2014,9300000,3/1/2025
Registered,Toyota,Axio S Grade,2014,9600000,4/1/2025
Registered,Toyota,Axio S Grade,2014,9900000,5/1/2025
Registered,Toyota,Axio S Grade,2014,10300000,6/1/2025
Registered,Toyota,Axio S Grade,2014,10500000,7/1/2025
Registered,Toyota,Axio S Grade,2014,10700000,8/1/2025
Registered,Toyota,Axio S Grade,2014,10400000,9/1/2025
Registered,Toyota,Axio S Grade,2014,10000000,10/1/2025
Registered,Toyota,Axio X Grade,2015,4275000,7/1/2020
Registered,Toyota,Axio X Grade,2015,4575000,8/1/2020
Registered,Toyota,Axio X Grade,2015,4575000,9/1/2020
Registered,Toyota,Axio X Grade,2015,4495000,10/1/2020
Registered,Toyota,Axio X Grade,2015,4645000,11/1/2020
Registered,Toyota,Axio X Grade,2015,4645000,12/1/2020
Registered,Toyota,Axio X Grade,2015,4845000,1/1/2021
Registered,Toyota,Axio X Grade,2015,4970000,2/1/2021
Registered,Toyota,Axio X Grade,2015,5050000,3/1/2021
Registered,Toyota,Axio X Grade,2015,5315000,4/1/2021
Registered,Toyota,Axio X Grade,2015,5355000,5/1/2021
Registered,Toyota,Axio X Grade,2015,5470000,6/1/2021
Registered,Toyota,Axio X Grade,2015,6120000,7/1/2021
Registered,Toyota,Axio X Grade,2015,7120000,8/1/2021
Registered,Toyota,Axio X Grade,2015,7112500,9/1/2021
Registered,Toyota,Axio X Grade,2015,7012500,10/1/2021
Registered,Toyota,Axio X Grade,2015,6987500,11/1/2021
Registered,Toyota,Axio X Grade,2015,7087500,12/1/2021
Registered,Toyota,Axio X Grade,2015,7687500,1/1/2022
Registered,Toyota,Axio X Grade,2015,8387500,2/1/2022
Registered,Toyota,Axio X Grade,2015,9187500,3/1/2022
Registered,Toyota,Axio X Grade,2015,9487500,4/1/2022
Registered,Toyota,Axio X Grade,2015,9187500,5/1/2022
Registered,Toyota,Axio X Grade,2015,8925000,6/1/2022
Registered,Toyota,Axio X Grade,2015,8425000,7/1/2022
Registered,Toyota,Axio X Grade,2015,7425000,8/1/2022
Registered,Toyota,Axio X Grade,2015,7175000,9/1/2022
Registered,Toyota,Axio X Grade,2015,7075000,10/1/2022
Registered,Toyota,Axio X Grade,2015,6975000,11/1/2022
Registered,Toyota,Axio X Grade,2015,6825000,12/1/2022
Registered,Toyota,Axio X Grade,2015,6725000,1/1/2023
Registered,Toyota,Axio X Grade,2015,6925000,2/1/2023
Registered,Toyota,Axio X Grade,2015,7225000,3/1/2023
Registered,Toyota,Axio X Grade,2015,7200000,4/1/2023
Registered,Toyota,Axio X Grade,2015,7075000,5/1/2023
Registered,Toyota,Axio X Grade,2015,6925000,6/1/2023
Registered,Toyota,Axio X Grade,2015,6800000,7/1/2023
Registered,Toyota,Axio X Grade,2015,7400000,8/1/2023
Registered,Toyota,Axio X Grade,2015,7600000,9/1/2023
Registered,Toyota,Axio X Grade,2015,7900000,10/1/2023
Registered,Toyota,Axio X Grade,2015,8000000,11/1/2023
Registered,Toyota,Axio X Grade,2015,8550000,12/1/2023
Registered,Toyota,Axio X Grade,2015,8750000,1/1/2024
Registered,Toyota,Axio X Grade,2015,9050000,2/1/2024
Registered,Toyota,Axio X Grade,2015,9250000,3/1/2024
Registered,Toyota,Axio X Grade,2015,9350000,4/1/2024
Registered,Toyota,Axio X Grade,2015,9050000,5/1/2024
Registered,Toyota,Axio X Grade,2015,9350000,6/1/2024
Registered,Toyota,Axio X Grade,2015,9450000,7/1/2024
Registered,Toyota,Axio X Grade,2015,9750000,8/1/2024
Registered,Toyota,Axio X Grade,2015,10050000,9/1/2024
Registered,Toyota,Axio X Grade,2015,10250000,10/1/2024
Registered,Toyota,Axio X Grade,2015,10250000,11/1/2024
Registered,Toyota,Axio X Grade,2015,9850000,12/1/2024
Registered,Toyota,Axio X Grade,2015,9550000,1/1/2025
Registered,Toyota,Axio X Grade,2015,9250000,2/1/2025
Registered,Toyota,Axio X Grade,2015,8950000,3/1/2025
Registered,Toyota,Axio X Grade,2015,9250000,4/1/2025
Registered,Toyota,Axio X Grade,2015,9550000,5/1/2025
Registered,Toyota,Axio X Grade,2015,9950000,6/1/2025
Registered,Toyota,Axio X Grade,2015,10150000,7/1/2025
Registered,Toyota,Axio X Grade,2015,10350000,8/1/2025
Registered,Toyota,Axio X Grade,2015,10050000,9/1/2025
Registered,Toyota,Axio X Grade,2015,9650000,10/1/2025
Registered,Toyota,Axio G Grade,2015,4475000,7/1/2020
Registered,Toyota,Axio G Grade,2015,4775000,8/1/2020
Registered,Toyota,Axio G Grade,2015,4825000,9/1/2020
Registered,Toyota,Axio G Grade,2015,4745000,10/1/2020
Registered,Toyota,Axio G Grade,2015,4920000,11/1/2020
Registered,Toyota,Axio G Grade,2015,4920000,12/1/2020
Registered,Toyota,Axio G Grade,2015,5120000,1/1/2021
Registered,Toyota,Axio G Grade,2015,5235000,2/1/2021
Registered,Toyota,Axio G Grade,2015,5315000,3/1/2021
Registered,Toyota,Axio G Grade,2015,5580000,4/1/2021
Registered,Toyota,Axio G Grade,2015,5620000,5/1/2021
Registered,Toyota,Axio G Grade,2015,5735000,6/1/2021
Registered,Toyota,Axio G Grade,2015,6385000,7/1/2021
Registered,Toyota,Axio G Grade,2015,7385000,8/1/2021
Registered,Toyota,Axio G Grade,2015,7385000,9/1/2021
Registered,Toyota,Axio G Grade,2015,7285000,10/1/2021
Registered,Toyota,Axio G Grade,2015,7252500,11/1/2021
Registered,Toyota,Axio G Grade,2015,7352500,12/1/2021
Registered,Toyota,Axio G Grade,2015,7952500,1/1/2022
Registered,Toyota,Axio G Grade,2015,8652500,2/1/2022
Registered,Toyota,Axio G Grade,2015,9452500,3/1/2022
Registered,Toyota,Axio G Grade,2015,9752500,4/1/2022
Registered,Toyota,Axio G Grade,2015,9437500,5/1/2022
Registered,Toyota,Axio G Grade,2015,9225000,6/1/2022
Registered,Toyota,Axio G Grade,2015,8725000,7/1/2022
Registered,Toyota,Axio G Grade,2015,7725000,8/1/2022
Registered,Toyota,Axio G Grade,2015,7425000,9/1/2022
Registered,Toyota,Axio G Grade,2015,7400000,10/1/2022
Registered,Toyota,Axio G Grade,2015,7300000,11/1/2022
Registered,Toyota,Axio G Grade,2015,7150000,12/1/2022
Registered,Toyota,Axio G Grade,2015,7050000,1/1/2023
Registered,Toyota,Axio G Grade,2015,7250000,2/1/2023
Registered,Toyota,Axio G Grade,2015,7550000,3/1/2023
Registered,Toyota,Axio G Grade,2015,7525000,4/1/2023
Registered,Toyota,Axio G Grade,2015,7400000,5/1/2023
Registered,Toyota,Axio G Grade,2015,7350000,6/1/2023
Registered,Toyota,Axio G Grade,2015,7400000,7/1/2023
Registered,Toyota,Axio G Grade,2015,8000000,8/1/2023
Registered,Toyota,Axio G Grade,2015,8200000,9/1/2023
Registered,Toyota,Axio G Grade,2015,8500000,10/1/2023
Registered,Toyota,Axio G Grade,2015,8600000,11/1/2023
Registered,Toyota,Axio G Grade,2015,9200000,12/1/2023
Registered,Toyota,Axio G Grade,2015,9400000,1/1/2024
Registered,Toyota,Axio G Grade,2015,9700000,2/1/2024
Registered,Toyota,Axio G Grade,2015,9950000,3/1/2024
Registered,Toyota,Axio G Grade,2015,10100000,4/1/2024
Registered,Toyota,Axio G Grade,2015,9650000,5/1/2024
Registered,Toyota,Axio G Grade,2015,9950000,6/1/2024
Registered,Toyota,Axio G Grade,2015,10150000,7/1/2024
Registered,Toyota,Axio G Grade,2015,10450000,8/1/2024
Registered,Toyota,Axio G Grade,2015,10750000,9/1/2024
Registered,Toyota,Axio G Grade,2015,10950000,10/1/2024
